%xcoord,ycoord
696273.37501593,5451866.49997691
696340.451715115,5451879.36405092
696346.375027423,5451880.50003365
696388.125027598,5451898.00003428
696429.875032088,5451915.00001542
696433.402937296,5451914.58776371
696485.499977069,5451908.4999872
696529.408434296,5451890.43483147
696562.062531005,5451877.00002476
696613.634134261,5451838.06054696
696617.687534923,5451834.9999986
696673.312476043,5451779.50002027
696684.838834115,5451768.01018931
696732.500038428,5451720.49999044
696755.496730081,5451697.34424409
696777.687458155,5451675.00002364
696822.874974146,5451633.50003378
696827.709962341,5451628.3177879
696868.125036858,5451585.00000385
696899.816750539,5451559.48259633
696955.062529217,5451514.99998335
696975.026085289,5451493.96053639
697017.687471574,5451448.99997541
697044.550606598,5451422.19048199
697080.312510054,5451386.49996315
697115.266171457,5451351.5812006
697142.874954619,5451323.99996247
697175.155446961,5451272.35126728
697195.062517426,5451240.49997591
697235.477088728,5451192.99364127
697254.187460065,5451171.00004141
697292.437513451,5451112.000047
697292.743373278,5451111.32353103
697327.249996975,5451034.9999691
697330.025423814,5451019.06936071
697341.187543357,5450954.99998212
697341.187560283,5450920.10229124
697341.187542411,5450840.49996293
697343.516777507,5450820.30402573
697351.625035792,5450749.9999683
697360.525849786,5450722.22944277
697382.87500091,5450652.49998375
697393.152819012,5450627.8479997
697417.687493496,5450568.99997733
697435.826291385,5450537.70167015
697455.93747862,5450502.99999374
697483.982477144,5450450.1567919
697487.250040546,5450443.9999486
697522.000008221,5450385.00003219
697536.824234623,5450365.50741053
697567.250019543,5450325.50001065
697594.269868765,5450283.82232126
697605.499976787,5450266.50004405
697633.312528763,5450218.00002833
697642.175457787,5450196.36534947
697657.687491251,5450158.49996569
697682.850445948,5450105.120556
697685.499977509,5450099.49996956
697706.375002986,5450051.00002963
697720.550631253,5450012.61680851
697730.750006245,5449985.00001841
697755.062539598,5449925.49999631
697756.513108227,5449919.45451561
697775.937503217,5449838.49999969
697784.414106961,5449824.13390949
697810.75000485,5449779.49997307
697833.26761575,5449736.98675657
697842.000032547,5449720.49995216
697866.375035671,5449678.49998583
697881.066127901,5449649.26851541
697890.750028193,5449630.00004659
697909.26859881,5449553.85164007
697921.999989019,5449501.49995351
697941.206480326,5449459.64053002
697960.312501667,5449418.0000192
697990.951351707,5449373.38985276
697991.562518654,5449372.49999314
698024.802955792,5449279.40277688
698026.374978105,5449274.99997148
698045.64543069,5449181.711464
698050.750019275,5449156.99999496
698070.360036981,5449084.91998919
698071.562539435,5449080.49997564
698097.318553574,5448988.69189292
698124.31176897,5448892.47334346
698127.24995157,5448882.00003105
698137.687466762,5448812.50005101
698137.687492011,5448793.7238364
698137.687536209,5448746.50000002
698128.640824122,5448694.57276745
698123.749999863,5448666.50000283
698137.687493058,5448596.99997335
698138.043912267,5448596.57604565
698168.375038749,5448560.49995879
698193.312500153,5448530.99999766
698206.363553027,5448525.47365788
698259.437487964,5448503.00001317
698300.834165331,5448494.31754443
698342.874994751,5448485.49996854
698399.058601742,5448476.01903004
698422.874964697,5448472.00003641
698468.1249488,5448472.00002963
698498.655516001,5448472.00001546
698520.312512093,5448472.00000571
698582.875029286,5448465.00000222
698594.894940848,5448455.49514861
698631.562472494,5448426.4999534
698666.94508885,5448386.78883241
698687.249956532,5448363.99996756
698721.387301391,5448303.56324388
698732.437487547,5448283.99998246
698768.182741441,5448215.27442604
698777.687543504,5448197.0000097
698814.39296957,5448126.66612513
698819.437486783,5448116.99995452
698864.625030281,5448043.99997759
698866.27661128,5448041.28621236
698913.312483866,5447963.99999128
698916.827306645,5447955.21689616
698941.124993789,5447894.49999158
698955.429681424,5447863.06564419
698975.937494269,5447817.99996191
698982.87496882,5447776.00004683
698981.900952875,5447768.20787245
698975.937488641,5447720.50000587
698955.062459638,5447692.50000781
698938.23722236,5447690.61931118
698923.750011001,5447688.99995557
698892.437504597,5447696.00001409
698854.187476325,5447699.50004782
698844.26289286,5447688.43803671
698826.374968302,5447668.50003716
698836.812449684,5447619.50003448
698840.076176215,5447596.6836601
698843.750038833,5447571.00001207
698836.812527357,5447532.50001103
698823.346329175,5447500.33620429
698819.437494367,5447491.00001947
698784.624984034,5447473.50002155
698763.749954303,5447442.00005273
698761.175303998,5447429.19634043
698756.812472879,5447407.50004558
698767.249962838,5447376.00001718
698784.624965132,5447365.49995701
698807.927982448,5447358.54771359
698829.875037737,5447352.0000074
698847.25001423,5447345.00003762
698871.562475002,5447306.50004262
698870.590186387,5447293.77194321
698868.124953628,5447261.50003177
698847.250003295,5447212.49996213
698838.599669023,5447201.10434645
698826.374951367,5447184.99998226
698819.437462909,5447125.49999856
698812.369845773,5447106.99103507
698791.562498938,5447052.49998318
698776.749718642,5447013.6206072
698763.749983238,5446979.50001051
698758.270800434,5446916.31615796
698756.812530108,5446899.50003623
698718.488254042,5446825.81586232
698711.562478759,5446812.50003756
698683.750010322,5446767.49996555
698661.182110743,5446744.77998529
698655.937510756,5446739.50004487
698645.500006274,5446687.50002293
698662.874968401,5446663.00003774
698670.392001277,5446657.32424554
698690.687494075,5446641.99997718
698704.625041006,5446607.5000085
698719.96589083,5446573.50730504
698722.000033467,5446568.99998951
698742.874949981,5446534.500023
698752.891191453,5446480.76026524
698753.312460118,5446478.50004425
698742.874988984,5446412.49996909
698750.009989579,5446382.52270706
698760.249959341,5446339.50002434
698791.562493342,5446308.49996902
698803.020234259,5446306.40654755
698829.875012564,5446301.49996253
698850.687520192,5446284.00004216
698875.335589343,5446245.82249125
698881.999957558,5446235.50000236
698906.375034699,5446189.9999701
698927.250032359,5446165.49997991
698930.942616251,5446164.43736396
698962.000029602,5446155.49996122
699000.250012296,5446144.99997035
699026.952814126,5446136.73837608
699045.500038944,5446131.00003866
699087.249957112,5446113.49999233
699115.693947601,5446092.67823574
699125.499951833,5446085.4999777
699160.249973198,5446054.4999858
699177.436277089,5446017.04010682
699181.125034398,5446008.99995438
699198.562465732,5445977.99996436
699226.374957028,5445960.49995698
699246.616150742,5445950.31114033
699254.187470909,5445946.49996153
699309.81252474,5445908.50002141
699324.212865655,5445889.18460577
699330.687544341,5445880.50000903
699361.999999389,5445835.5000492
699375.937457131,5445807.50003718
699376.204535764,5445804.50875159
699379.374947871,5445768.99998261
699372.437445601,5445723.99998029
699380.784181058,5445707.2066111
699393.312524956,5445681.99996115
699431.562455134,5445675.50000641
699462.875040971,5445675.49999
699464.212325528,5445674.49026217
699490.687450182,5445654.49999395
699501.124974869,5445644.00000939
699546.375031948,5445630.00003104
699549.383892048,5445626.53480782
699570.687467216,5445602.00004523
699581.124953561,5445581.49998744
699595.062520459,5445570.9999499
699615.937468527,5445560.49996404
699618.488653442,5445557.93044012
699633.312520409,5445543.00000975
699633.312488666,5445511.99998648
699608.999987922,5445498.00002062
699595.012676785,5445483.92893308
699588.12495163,5445476.99995606
699584.625017149,5445432.00000917
699591.562462546,5445390.00004527
699592.836150429,5445387.89502503
699612.437468759,5445355.49996831
699626.375009178,5445317.00003655
699636.546916838,5445298.48344275
699647.249957125,5445278.99998262
699681.999983283,5445278.99999135
699723.750013152,5445282.00000347
699724.839495856,5445281.86430702
699775.937479737,5445275.49998672
699817.687502103,5445261.50000916
699820.543723444,5445258.142772
699859.375007952,5445212.49998275
699880.014214465,5445178.22489667
699890.687468451,5445160.50004089
699937.730710977,5445096.7289517
699939.374987878,5445094.49999361
699967.249958227,5445045.49998728
699986.25434649,5445009.40540082
700002.000009355,5444979.50000567
700035.609986297,5444922.53807224
700036.812543954,5444920.499985
700068.125008172,5444868.50000322
700092.176874405,5444840.55589331
700113.312453401,5444815.99998937
700134.18751596,5444771.00002173
700138.641825306,5444753.63146087
700163.467733046,5444656.82822848
700168.937490385,5444635.50003423
700195.324136259,5444562.18637285
700200.250046262,5444548.50001419
700200.250041972,5444468.50001374
700199.328932102,5444463.18911694
700186.374983709,5444388.50000383
700177.739132654,5444365.96628409
700168.937515741,5444343.00004744
700161.999947966,5444304.99998192
700179.375041515,5444277.00000282
700182.559396385,5444275.00085245
700207.249998629,5444259.49999283
700238.499958044,5444224.99999206
700248.605501421,5444202.97358915
700259.374993012,5444179.5000039
700269.812463794,5444155.49998294
700294.18754165,5444141.49996985
700314.016580544,5444141.50000655
700332.437483054,5444141.50004082
700388.06252681,5444141.49998517
700413.952810034,5444141.49998859
700457.687453393,5444141.49999516
700509.812501904,5444141.50003528
700513.838719362,5444140.86070738
700575.937478178,5444130.99996783
700600.235199369,5444103.01709244
700600.249998688,5444103.00004855
700624.624995748,5444068.49999122
700645.500044527,5444033.50002876
700651.303086384,5444017.6069133
700659.374956086,5443995.50001618
700687.249969633,5443964.00002921
700717.501236073,5443947.74994137
700739.375023784,5443935.99998343
700765.746750472,5443865.6752712
700770.687449828,5443852.50003234
700795.062511777,5443814.50001525
700815.727724337,5443779.41367924
700829.812448508,5443755.49997566
700861.95539013,5443690.86796244
700864.625004885,5443685.49997958
700885.500041264,5443605.49999475
700894.07173168,5443598.19369288
700934.187458243,5443563.99999956
700978.959400061,5443548.97543713
701017.624955883,5443536.00004838
701070.662806851,5443509.80846944
701073.312498729,5443508.49997673
701132.437528682,5443511.99995127
701166.937091044,5443527.33314064
701170.687487521,5443528.99998953
701222.874989349,5443546.49998927
701263.183909594,5443552.74423099
701268.062446372,5443553.49996381
701337.625037002,5443536.00001805
701356.620184986,5443522.55728048
701386.374949578,5443501.50002612
701414.187512222,5443455.99997792
701423.950210353,5443453.19295445
701473.312490305,5443439.00004142
701515.062501312,5443424.99998838
701519.574986208,5443424.4950989
701577.624957584,5443418.00004632
701617.732416854,5443407.24068707
701629.812532909,5443404.00003437
701647.187517622,5443379.50000398
701675.062472644,5443365.50004543
701701.264290119,5443365.50003663
701709.812456736,5443365.50003384
701727.187470424,5443355.5000232
701748.062494998,5443327.49999057
701765.40750658,5443295.47848053
701772.437538254,5443282.49997226
701803.7500233,5443261.49995381
701817.624965555,5443236.99996191
701826.30044573,5443219.73801657
701841.999971465,5443188.50002766
701873.312529791,5443178.00000341
701901.124953062,5443184.99996465
701904.15970671,5443186.22040287
701935.937537101,5443198.99998694
701963.750020925,5443205.49997958
701988.062519692,5443185.00000764
701988.062523054,5443179.67662851
701988.062537107,5443139.49997725
701990.92447257,5443079.8069037
701991.562452591,5443066.5000532
702015.937491141,5442989.99999145
702020.061465425,5442985.20209072
702057.624996899,5442941.50002373
702087.454118513,5442911.49230948
702088.937531937,5442910.00001402
702116.749967896,5442879.00000044
702144.624960019,5442879.00005163
702171.015087865,5442889.25229151
702179.375036257,5442892.50002946
702200.250033328,5442917.00001687
702231.562458784,5442934.50000406
702254.332558686,5442931.95483221
702262.875011981,5442930.9999829
702287.187449098,5442917.00001856
702297.624996239,5442888.99996539
702301.125036657,5442857.99997359
702300.905263674,5442855.80224646
702297.62502757,5442822.99999771
702276.749984747,5442809.00001308
702259.375028221,5442781.49999691
702258.711807797,5442772.21487431
702255.875027236,5442732.49995959
702262.874979678,5442701.50003621
702290.534380133,5442695.31662936
702294.187500579,5442694.49995462
702315.062476036,5442708.50002028
702321.999998035,5442739.50001892
702349.812510181,5442735.99996254
702357.862209206,5442728.12402416
702367.187532527,5442718.99999524
702384.625003662,5442701.50003418
702398.500046176,5442680.50003261
702398.499954935,5442643.48196053
702398.499952284,5442642.49998332
702381.124967265,5442607.50002088
702381.125032033,5442565.50000691
702389.867695555,5442549.90158712
702398.500040938,5442534.49998716
702415.875032974,5442499.49999422
702436.750004641,5442482.50001324
702438.548526998,5442466.3134327
702440.250034516,5442450.99995212
702426.312483093,5442402.5000319
702426.312512291,5442368.43170865
702426.312523487,5442346.49996899
702450.687487953,5442319.00004841
702474.848537348,5442285.55462032
702478.49998034,5442280.50003302
702495.874975318,5442262.99995224
702506.312522407,5442245.49996959
702530.687542677,5442248.99995834
702548.062479431,5442263.0000258
702549.75660519,5442263.34128818
702565.43754135,5442266.50003495
702572.437479923,5442276.99998084
702575.874998464,5442298.00004457
702586.312486171,5442294.49999941
